bin_id,segment_id,start_km,end_km,t_start,t_end,density,rate,los_class,bin_size_km,schema_version,analysis_hash,width_m,seg_label,schema_key,window_idx,rate_per_m_per_min,util_percentile,los,util_percent,flag_severity,flag_reason
A1:0.600-0.800,A1,0.6,0.8,2025-10-20T07:44:00Z,2025-10-20T07:46:00Z,0.547,7.854863779689257,C,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,22,94.25836535627109,100.0,B,15.709727559378512,watch,utilization
A1:0.800-0.900,A1,0.8,0.9,2025-10-20T07:44:00Z,2025-10-20T07:46:00Z,0.234,3.693448942783053,B,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,22,44.321387313396635,95.47325102880659,A,7.386897885566106,watch,utilization
A1:0.000-0.200,A1,0.0,0.2,2025-10-20T07:46:00Z,2025-10-20T07:48:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,23,0.0,32.71604938271605,A,0.0,none,
A1:0.200-0.400,A1,0.2,0.4,2025-10-20T07:46:00Z,2025-10-20T07:48:00Z,0.001,0.006570302235629515,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,23,0.07884362682755418,65.4320987654321,A,0.01314060447125903,none,
A1:0.400-0.600,A1,0.4,0.6,2025-10-20T07:46:00Z,2025-10-20T07:48:00Z,0.055,0.5159818308661911,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,23,6.191781970394293,75.7201646090535,A,1.0319636617323822,none,
A1:0.600-0.800,A1,0.6,0.8,2025-10-20T07:46:00Z,2025-10-20T07:48:00Z,0.336,3.8496460537949426,B,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,23,46.195752645539315,95.47325102880659,A,7.699292107589886,watch,utilization
A1:0.800-0.900,A1,0.8,0.9,2025-10-20T07:46:00Z,2025-10-20T07:48:00Z,0.2,2.550800020730956,B,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,23,30.609600248771468,92.18106995884774,A,5.101600041461911,watch,utilization
A1:0.000-0.200,A1,0.0,0.2,2025-10-20T07:48:00Z,2025-10-20T07:50:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,24,0.0,31.48148148148148,A,0.0,none,
A1:0.200-0.400,A1,0.2,0.4,2025-10-20T07:48:00Z,2025-10-20T07:50:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,24,0.0,31.48148148148148,A,0.0,none,
A1:0.400-0.600,A1,0.4,0.6,2025-10-20T07:48:00Z,2025-10-20T07:50:00Z,0.001,0.006570302235629515,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,24,0.07884362682755418,62.96296296296296,A,0.01314060447125903,none,
A1:0.600-0.800,A1,0.6,0.8,2025-10-20T07:48:00Z,2025-10-20T07:50:00Z,0.032,0.2818947909429061,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,24,3.3827374913148733,70.78189300411523,A,0.5637895818858122,none,
A1:0.800-0.900,A1,0.8,0.9,2025-10-20T07:48:00Z,2025-10-20T07:50:00Z,0.07200000000000001,0.7361237932052135,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,24,8.833485518462561,76.5432098765432,A,1.4722475864104267,none,
A1:0.000-0.200,A1,0.0,0.2,2025-10-20T07:50:00Z,2025-10-20T07:52:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,25,0.0,30.45267489711934,A,0.0,none,
A1:0.200-0.400,A1,0.2,0.4,2025-10-20T07:50:00Z,2025-10-20T07:52:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,25,0.0,30.45267489711934,A,0.0,none,
A1:0.400-0.600,A1,0.4,0.6,2025-10-20T07:50:00Z,2025-10-20T07:52:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,25,0.0,30.45267489711934,A,0.0,none,
A1:0.600-0.800,A1,0.6,0.8,2025-10-20T07:50:00Z,2025-10-20T07:52:00Z,0.004,0.028450360548205107,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,25,0.34140432657846126,60.90534979423868,A,0.05690072109641021,none,
A1:0.800-0.900,A1,0.8,0.9,2025-10-20T07:50:00Z,2025-10-20T07:52:00Z,0.007,0.05725209691902894,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,25,0.6870251630283473,61.31687242798354,A,0.11450419383805788,none,
A1:0.000-0.200,A1,0.0,0.2,2025-10-20T07:52:00Z,2025-10-20T07:54:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,26,0.0,29.218106995884774,A,0.0,none,
A1:0.200-0.400,A1,0.2,0.4,2025-10-20T07:52:00Z,2025-10-20T07:54:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,26,0.0,29.218106995884774,A,0.0,none,
A1:0.400-0.600,A1,0.4,0.6,2025-10-20T07:52:00Z,2025-10-20T07:54:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,26,0.0,29.218106995884774,A,0.0,none,
A1:0.600-0.800,A1,0.6,0.8,2025-10-20T07:52:00Z,2025-10-20T07:54:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,26,0.0,29.218106995884774,A,0.0,none,
A1:0.800-0.900,A1,0.8,0.9,2025-10-20T07:52:00Z,2025-10-20T07:54:00Z,0.001,0.006570302235629515,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,26,0.07884362682755418,58.43621399176955,A,0.01314060447125903,none,
A1:0.000-0.200,A1,0.0,0.2,2025-10-20T07:54:00Z,2025-10-20T07:56:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,27,0.0,29.218106995884774,A,0.0,none,
A1:0.200-0.400,A1,0.2,0.4,2025-10-20T07:54:00Z,2025-10-20T07:56:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,27,0.0,29.218106995884774,A,0.0,none,
A1:0.400-0.600,A1,0.4,0.6,2025-10-20T07:54:00Z,2025-10-20T07:56:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,27,0.0,29.218106995884774,A,0.0,none,
A1:0.600-0.800,A1,0.6,0.8,2025-10-20T07:54:00Z,2025-10-20T07:56:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,27,0.0,29.218106995884774,A,0.0,none,
A1:0.800-0.900,A1,0.8,0.9,2025-10-20T07:54:00Z,2025-10-20T07:56:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,27,0.0,29.218106995884774,A,0.0,none,
A1:0.000-0.200,A1,0.0,0.2,2025-10-20T07:56:00Z,2025-10-20T07:58:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,28,0.0,28.39506172839506,A,0.0,none,
A1:0.200-0.400,A1,0.2,0.4,2025-10-20T07:56:00Z,2025-10-20T07:58:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,28,0.0,28.39506172839506,A,0.0,none,
A1:0.400-0.600,A1,0.4,0.6,2025-10-20T07:56:00Z,2025-10-20T07:58:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,28,0.0,28.39506172839506,A,0.0,none,
A1:0.600-0.800,A1,0.6,0.8,2025-10-20T07:56:00Z,2025-10-20T07:58:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,28,0.0,28.39506172839506,A,0.0,none,
A1:0.800-0.900,A1,0.8,0.9,2025-10-20T07:56:00Z,2025-10-20T07:58:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,28,0.0,28.39506172839506,A,0.0,none,
A1:0.000-0.200,A1,0.0,0.2,2025-10-20T07:58:00Z,2025-10-20T08:00:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,29,0.0,28.189300411522634,A,0.0,none,
A1:0.200-0.400,A1,0.2,0.4,2025-10-20T07:58:00Z,2025-10-20T08:00:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,29,0.0,28.189300411522634,A,0.0,none,
A1:0.400-0.600,A1,0.4,0.6,2025-10-20T07:58:00Z,2025-10-20T08:00:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,29,0.0,28.189300411522634,A,0.0,none,
A1:0.600-0.800,A1,0.6,0.8,2025-10-20T07:58:00Z,2025-10-20T08:00:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,29,0.0,28.189300411522634,A,0.0,none,
A1:0.800-0.900,A1,0.8,0.9,2025-10-20T07:58:00Z,2025-10-20T08:00:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,29,0.0,28.189300411522634,A,0.0,none,
A1:0.000-0.200,A1,0.0,0.2,2025-10-20T08:00:00Z,2025-10-20T08:02:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,30,0.0,28.189300411522634,A,0.0,none,
A1:0.200-0.400,A1,0.2,0.4,2025-10-20T08:00:00Z,2025-10-20T08:02:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,30,0.0,28.189300411522634,A,0.0,none,
A1:0.400-0.600,A1,0.4,0.6,2025-10-20T08:00:00Z,2025-10-20T08:02:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,30,0.0,28.189300411522634,A,0.0,none,
A1:0.600-0.800,A1,0.6,0.8,2025-10-20T08:00:00Z,2025-10-20T08:02:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,30,0.0,28.189300411522634,A,0.0,none,
A1:0.800-0.900,A1,0.8,0.9,2025-10-20T08:00:00Z,2025-10-20T08:02:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,30,0.0,28.189300411522634,A,0.0,none,
A1:0.000-0.200,A1,0.0,0.2,2025-10-20T08:02:00Z,2025-10-20T08:04:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,31,0.0,27.983539094650205,A,0.0,none,
A1:0.200-0.400,A1,0.2,0.4,2025-10-20T08:02:00Z,2025-10-20T08:04:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,31,0.0,27.983539094650205,A,0.0,none,
A1:0.400-0.600,A1,0.4,0.6,2025-10-20T08:02:00Z,2025-10-20T08:04:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,31,0.0,27.983539094650205,A,0.0,none,
A1:0.600-0.800,A1,0.6,0.8,2025-10-20T08:02:00Z,2025-10-20T08:04:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,31,0.0,27.983539094650205,A,0.0,none,
A1:0.800-0.900,A1,0.8,0.9,2025-10-20T08:02:00Z,2025-10-20T08:04:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,31,0.0,27.983539094650205,A,0.0,none,
A1:0.000-0.200,A1,0.0,0.2,2025-10-20T08:04:00Z,2025-10-20T08:06:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,32,0.0,27.983539094650205,A,0.0,none,
A1:0.200-0.400,A1,0.2,0.4,2025-10-20T08:04:00Z,2025-10-20T08:06:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,32,0.0,27.983539094650205,A,0.0,none,
A1:0.400-0.600,A1,0.4,0.6,2025-10-20T08:04:00Z,2025-10-20T08:06:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,32,0.0,27.983539094650205,A,0.0,none,
A1:0.600-0.800,A1,0.6,0.8,2025-10-20T08:04:00Z,2025-10-20T08:06:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,32,0.0,27.983539094650205,A,0.0,none,
A1:0.800-0.900,A1,0.8,0.9,2025-10-20T08:04:00Z,2025-10-20T08:06:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,32,0.0,27.983539094650205,A,0.0,none,
A1:0.000-0.200,A1,0.0,0.2,2025-10-20T08:06:00Z,2025-10-20T08:08:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,33,0.0,27.983539094650205,A,0.0,none,
A1:0.200-0.400,A1,0.2,0.4,2025-10-20T08:06:00Z,2025-10-20T08:08:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,33,0.0,27.983539094650205,A,0.0,none,
A1:0.400-0.600,A1,0.4,0.6,2025-10-20T08:06:00Z,2025-10-20T08:08:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,33,0.0,27.983539094650205,A,0.0,none,
A1:0.600-0.800,A1,0.6,0.8,2025-10-20T08:06:00Z,2025-10-20T08:08:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,33,0.0,27.983539094650205,A,0.0,none,
A1:0.800-0.900,A1,0.8,0.9,2025-10-20T08:06:00Z,2025-10-20T08:08:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,33,0.0,27.983539094650205,A,0.0,none,
A1:0.000-0.200,A1,0.0,0.2,2025-10-20T08:08:00Z,2025-10-20T08:10:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,34,0.0,28.189300411522634,A,0.0,none,
A1:0.200-0.400,A1,0.2,0.4,2025-10-20T08:08:00Z,2025-10-20T08:10:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,34,0.0,28.189300411522634,A,0.0,none,
A1:0.400-0.600,A1,0.4,0.6,2025-10-20T08:08:00Z,2025-10-20T08:10:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,34,0.0,28.189300411522634,A,0.0,none,
A1:0.600-0.800,A1,0.6,0.8,2025-10-20T08:08:00Z,2025-10-20T08:10:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,34,0.0,28.189300411522634,A,0.0,none,
A1:0.800-0.900,A1,0.8,0.9,2025-10-20T08:08:00Z,2025-10-20T08:10:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,34,0.0,28.189300411522634,A,0.0,none,
A1:0.000-0.200,A1,0.0,0.2,2025-10-20T08:10:00Z,2025-10-20T08:12:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,35,0.0,28.39506172839506,A,0.0,none,
A1:0.200-0.400,A1,0.2,0.4,2025-10-20T08:10:00Z,2025-10-20T08:12:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,35,0.0,28.39506172839506,A,0.0,none,
A1:0.400-0.600,A1,0.4,0.6,2025-10-20T08:10:00Z,2025-10-20T08:12:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,35,0.0,28.39506172839506,A,0.0,none,
A1:0.600-0.800,A1,0.6,0.8,2025-10-20T08:10:00Z,2025-10-20T08:12:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,35,0.0,28.39506172839506,A,0.0,none,
A1:0.800-0.900,A1,0.8,0.9,2025-10-20T08:10:00Z,2025-10-20T08:12:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,35,0.0,28.39506172839506,A,0.0,none,
A1:0.000-0.200,A1,0.0,0.2,2025-10-20T08:12:00Z,2025-10-20T08:14:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,36,0.0,28.600823045267486,A,0.0,none,
A1:0.200-0.400,A1,0.2,0.4,2025-10-20T08:12:00Z,2025-10-20T08:14:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,36,0.0,28.600823045267486,A,0.0,none,
A1:0.400-0.600,A1,0.4,0.6,2025-10-20T08:12:00Z,2025-10-20T08:14:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,36,0.0,28.600823045267486,A,0.0,none,
A1:0.600-0.800,A1,0.6,0.8,2025-10-20T08:12:00Z,2025-10-20T08:14:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,36,0.0,28.600823045267486,A,0.0,none,
A1:0.800-0.900,A1,0.8,0.9,2025-10-20T08:12:00Z,2025-10-20T08:14:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,36,0.0,28.600823045267486,A,0.0,none,
A1:0.000-0.200,A1,0.0,0.2,2025-10-20T08:14:00Z,2025-10-20T08:16:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,37,0.0,28.189300411522634,A,0.0,none,
A1:0.200-0.400,A1,0.2,0.4,2025-10-20T08:14:00Z,2025-10-20T08:16:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,37,0.0,28.189300411522634,A,0.0,none,
A1:0.400-0.600,A1,0.4,0.6,2025-10-20T08:14:00Z,2025-10-20T08:16:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,37,0.0,28.189300411522634,A,0.0,none,
A1:0.600-0.800,A1,0.6,0.8,2025-10-20T08:14:00Z,2025-10-20T08:16:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,37,0.0,28.189300411522634,A,0.0,none,
A1:0.800-0.900,A1,0.8,0.9,2025-10-20T08:14:00Z,2025-10-20T08:16:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,37,0.0,28.189300411522634,A,0.0,none,
A1:0.000-0.200,A1,0.0,0.2,2025-10-20T08:16:00Z,2025-10-20T08:18:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,38,0.0,28.39506172839506,A,0.0,none,
A1:0.200-0.400,A1,0.2,0.4,2025-10-20T08:16:00Z,2025-10-20T08:18:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,38,0.0,28.39506172839506,A,0.0,none,
A1:0.400-0.600,A1,0.4,0.6,2025-10-20T08:16:00Z,2025-10-20T08:18:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,38,0.0,28.39506172839506,A,0.0,none,
A1:0.600-0.800,A1,0.6,0.8,2025-10-20T08:16:00Z,2025-10-20T08:18:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,38,0.0,28.39506172839506,A,0.0,none,
A1:0.800-0.900,A1,0.8,0.9,2025-10-20T08:16:00Z,2025-10-20T08:18:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,38,0.0,28.39506172839506,A,0.0,none,
A1:0.000-0.200,A1,0.0,0.2,2025-10-20T08:18:00Z,2025-10-20T08:20:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,39,0.0,28.189300411522634,A,0.0,none,
A1:0.200-0.400,A1,0.2,0.4,2025-10-20T08:18:00Z,2025-10-20T08:20:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,39,0.0,28.189300411522634,A,0.0,none,
A1:0.400-0.600,A1,0.4,0.6,2025-10-20T08:18:00Z,2025-10-20T08:20:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,39,0.0,28.189300411522634,A,0.0,none,
A1:0.600-0.800,A1,0.6,0.8,2025-10-20T08:18:00Z,2025-10-20T08:20:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,39,0.0,28.189300411522634,A,0.0,none,
A1:0.800-0.900,A1,0.8,0.9,2025-10-20T08:18:00Z,2025-10-20T08:20:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,39,0.0,28.189300411522634,A,0.0,none,
A1:0.000-0.200,A1,0.0,0.2,2025-10-20T08:20:00Z,2025-10-20T08:22:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,40,0.0,27.572016460905353,A,0.0,none,
A1:0.200-0.400,A1,0.2,0.4,2025-10-20T08:20:00Z,2025-10-20T08:22:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,40,0.0,27.572016460905353,A,0.0,none,
A1:0.400-0.600,A1,0.4,0.6,2025-10-20T08:20:00Z,2025-10-20T08:22:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,40,0.0,27.572016460905353,A,0.0,none,
A1:0.600-0.800,A1,0.6,0.8,2025-10-20T08:20:00Z,2025-10-20T08:22:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,40,0.0,27.572016460905353,A,0.0,none,
A1:0.800-0.900,A1,0.8,0.9,2025-10-20T08:20:00Z,2025-10-20T08:22:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,40,0.0,27.572016460905353,A,0.0,none,
A1:0.000-0.200,A1,0.0,0.2,2025-10-20T08:22:00Z,2025-10-20T08:24:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,41,0.0,25.720164609053498,A,0.0,none,
A1:0.200-0.400,A1,0.2,0.4,2025-10-20T08:22:00Z,2025-10-20T08:24:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,41,0.0,25.720164609053498,A,0.0,none,
A1:0.400-0.600,A1,0.4,0.6,2025-10-20T08:22:00Z,2025-10-20T08:24:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,41,0.0,25.720164609053498,A,0.0,none,
A1:0.600-0.800,A1,0.6,0.8,2025-10-20T08:22:00Z,2025-10-20T08:24:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,41,0.0,25.720164609053498,A,0.0,none,
A1:0.800-0.900,A1,0.8,0.9,2025-10-20T08:22:00Z,2025-10-20T08:24:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,41,0.0,25.720164609053498,A,0.0,none,
A1:0.000-0.200,A1,0.0,0.2,2025-10-20T08:24:00Z,2025-10-20T08:26:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,42,0.0,24.485596707818928,A,0.0,none,
A1:0.200-0.400,A1,0.2,0.4,2025-10-20T08:24:00Z,2025-10-20T08:26:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,42,0.0,24.485596707818928,A,0.0,none,
A1:0.400-0.600,A1,0.4,0.6,2025-10-20T08:24:00Z,2025-10-20T08:26:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,42,0.0,24.485596707818928,A,0.0,none,
A1:0.600-0.800,A1,0.6,0.8,2025-10-20T08:24:00Z,2025-10-20T08:26:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,42,0.0,24.485596707818928,A,0.0,none,
A1:0.800-0.900,A1,0.8,0.9,2025-10-20T08:24:00Z,2025-10-20T08:26:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,42,0.0,24.485596707818928,A,0.0,none,
A1:0.000-0.200,A1,0.0,0.2,2025-10-20T08:26:00Z,2025-10-20T08:28:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,43,0.0,23.868312757201647,A,0.0,none,
A1:0.200-0.400,A1,0.2,0.4,2025-10-20T08:26:00Z,2025-10-20T08:28:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,43,0.0,23.868312757201647,A,0.0,none,
A1:0.400-0.600,A1,0.4,0.6,2025-10-20T08:26:00Z,2025-10-20T08:28:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,43,0.0,23.868312757201647,A,0.0,none,
A1:0.600-0.800,A1,0.6,0.8,2025-10-20T08:26:00Z,2025-10-20T08:28:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,43,0.0,23.868312757201647,A,0.0,none,
A1:0.800-0.900,A1,0.8,0.9,2025-10-20T08:26:00Z,2025-10-20T08:28:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,43,0.0,23.868312757201647,A,0.0,none,
A1:0.000-0.200,A1,0.0,0.2,2025-10-20T08:28:00Z,2025-10-20T08:30:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,44,0.0,23.868312757201647,A,0.0,none,
A1:0.200-0.400,A1,0.2,0.4,2025-10-20T08:28:00Z,2025-10-20T08:30:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,44,0.0,23.868312757201647,A,0.0,none,
A1:0.400-0.600,A1,0.4,0.6,2025-10-20T08:28:00Z,2025-10-20T08:30:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,44,0.0,23.868312757201647,A,0.0,none,
A1:0.600-0.800,A1,0.6,0.8,2025-10-20T08:28:00Z,2025-10-20T08:30:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,44,0.0,23.868312757201647,A,0.0,none,
A1:0.800-0.900,A1,0.8,0.9,2025-10-20T08:28:00Z,2025-10-20T08:30:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,44,0.0,23.868312757201647,A,0.0,none,
A1:0.000-0.200,A1,0.0,0.2,2025-10-20T08:30:00Z,2025-10-20T08:32:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,45,0.0,23.662551440329217,A,0.0,none,
A1:0.200-0.400,A1,0.2,0.4,2025-10-20T08:30:00Z,2025-10-20T08:32:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,45,0.0,23.662551440329217,A,0.0,none,
A1:0.400-0.600,A1,0.4,0.6,2025-10-20T08:30:00Z,2025-10-20T08:32:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,45,0.0,23.662551440329217,A,0.0,none,
A1:0.600-0.800,A1,0.6,0.8,2025-10-20T08:30:00Z,2025-10-20T08:32:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,45,0.0,23.662551440329217,A,0.0,none,
A1:0.800-0.900,A1,0.8,0.9,2025-10-20T08:30:00Z,2025-10-20T08:32:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,45,0.0,23.662551440329217,A,0.0,none,
A1:0.000-0.200,A1,0.0,0.2,2025-10-20T08:32:00Z,2025-10-20T08:34:00Z,0.0,0.0,A,0.2,1.0.0,,5.0,Start to Queen/Regent,start_corral,46,0.0,23.045267489711936,A,0.0,none,
