segment_id,t_start,t_end,density_mean,density_peak,n_bins
D1,2025-10-15 08:52:00+00:00,2025-10-15 08:54:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 08:54:00+00:00,2025-10-15 08:56:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 08:56:00+00:00,2025-10-15 08:58:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 08:58:00+00:00,2025-10-15 09:00:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 09:00:00+00:00,2025-10-15 09:02:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 09:02:00+00:00,2025-10-15 09:04:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 09:04:00+00:00,2025-10-15 09:06:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 09:06:00+00:00,2025-10-15 09:08:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 09:08:00+00:00,2025-10-15 09:10:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 09:10:00+00:00,2025-10-15 09:12:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 09:12:00+00:00,2025-10-15 09:14:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 09:14:00+00:00,2025-10-15 09:16:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 09:16:00+00:00,2025-10-15 09:18:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 09:18:00+00:00,2025-10-15 09:20:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 09:20:00+00:00,2025-10-15 09:22:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 09:22:00+00:00,2025-10-15 09:24:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 09:24:00+00:00,2025-10-15 09:26:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 09:26:00+00:00,2025-10-15 09:28:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 09:28:00+00:00,2025-10-15 09:30:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 09:30:00+00:00,2025-10-15 09:32:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 09:32:00+00:00,2025-10-15 09:34:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 09:34:00+00:00,2025-10-15 09:36:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 09:36:00+00:00,2025-10-15 09:38:00+00:00,0.0000,0.0000,5.0000
D1,2025-10-15 09:38:00+00:00,2025-10-15 09:40:00+00:00,0.0000,0.0000,5.0000
D2,2025-10-15 07:00:00+00:00,2025-10-15 07:02:00+00:00,0.0000,0.0000,5.0000
D2,2025-10-15 07:02:00+00:00,2025-10-15 07:04:00+00:00,0.0000,0.0000,5.0000
D2,2025-10-15 07:04:00+00:00,2025-10-15 07:06:00+00:00,0.0000,0.0000,5.0000
D2,2025-10-15 07:06:00+00:00,2025-10-15 07:08:00+00:00,0.0000,0.0000,5.0000
D2,2025-10-15 07:08:00+00:00,2025-10-15 07:10:00+00:00,0.0000,0.0000,5.0000
D2,2025-10-15 07:10:00+00:00,2025-10-15 07:12:00+00:00,0.0000,0.0000,5.0000
D2,2025-10-15 07:12:00+00:00,2025-10-15 07:14:00+00:00,0.0000,0.0000,5.0000
D2,2025-10-15 07:14:00+00:00,2025-10-15 07:16:00+00:00,0.0000,0.0000,5.0000
D2,2025-10-15 07:16:00+00:00,2025-10-15 07:18:00+00:00,0.0000,0.0000,5.0000
D2,2025-10-15 07:18:00+00:00,2025-10-15 07:20:00+00:00,0.0000,0.0000,5.0000
D2,2025-10-15 07:20:00+00:00,2025-10-15 07:22:00+00:00,0.0000,0.0000,5.0000
D2,2025-10-15 07:22:00+00:00,2025-10-15 07:24:00+00:00,0.0000,0.0000,5.0000
D2,2025-10-15 07:24:00+00:00,2025-10-15 07:26:00+00:00,0.0000,0.0000,5.0000
D2,2025-10-15 07:26:00+00:00,2025-10-15 07:28:00+00:00,0.0000,0.0000,5.0000
D2,2025-10-15 07:28:00+00:00,2025-10-15 07:30:00+00:00,0.0000,0.0000,5.0000
D2,2025-10-15 07:30:00+00:00,2025-10-15 07:32:00+00:00,0.0000,0.0000,5.0000
D2,2025-10-15 07:32:00+00:00,2025-10-15 07:34:00+00:00,0.0000,0.0000,5.0000
D2,2025-10-15 07:34:00+00:00,2025-10-15 07:36:00+00:00,0.0000,0.0000,5.0000
D2,2025-10-15 07:36:00+00:00,2025-10-15 07:38:00+00:00,0.0002,0.0010,5.0000
D2,2025-10-15 07:38:00+00:00,2025-10-15 07:40:00+00:00,0.0050,0.0140,5.0000
D2,2025-10-15 07:40:00+00:00,2025-10-15 07:42:00+00:00,0.0118,0.0150,5.0000
D2,2025-10-15 07:42:00+00:00,2025-10-15 07:44:00+00:00,0.0178,0.0380,5.0000
D2,2025-10-15 07:44:00+00:00,2025-10-15 07:46:00+00:00,0.0250,0.0680,5.0000
D2,2025-10-15 07:46:00+00:00,2025-10-15 07:48:00+00:00,0.0410,0.0940,5.0000
D2,2025-10-15 07:48:00+00:00,2025-10-15 07:50:00+00:00,0.0532,0.1340,5.0000
D2,2025-10-15 07:50:00+00:00,2025-10-15 07:52:00+00:00,0.0662,0.2060,5.0000
D2,2025-10-15 07:52:00+00:00,2025-10-15 07:54:00+00:00,0.0782,0.2630,5.0000
D2,2025-10-15 07:54:00+00:00,2025-10-15 07:56:00+00:00,0.0926,0.3240,5.0000
D2,2025-10-15 07:56:00+00:00,2025-10-15 07:58:00+00:00,0.1006,0.3810,5.0000
D2,2025-10-15 07:58:00+00:00,2025-10-15 08:00:00+00:00,0.1100,0.4440,5.0000
D2,2025-10-15 08:00:00+00:00,2025-10-15 08:02:00+00:00,0.1094,0.4550,5.0000
D2,2025-10-15 08:02:00+00:00,2025-10-15 08:04:00+00:00,0.1120,0.4840,5.0000
D2,2025-10-15 08:04:00+00:00,2025-10-15 08:06:00+00:00,0.1150,0.4990,5.0000
D2,2025-10-15 08:06:00+00:00,2025-10-15 08:08:00+00:00,0.1132,0.5020,5.0000
D2,2025-10-15 08:08:00+00:00,2025-10-15 08:10:00+00:00,0.1116,0.5110,5.0000
D2,2025-10-15 08:10:00+00:00,2025-10-15 08:12:00+00:00,0.1052,0.4980,5.0000
D2,2025-10-15 08:12:00+00:00,2025-10-15 08:14:00+00:00,0.0974,0.4560,5.0000
D2,2025-10-15 08:14:00+00:00,2025-10-15 08:16:00+00:00,0.0908,0.4180,5.0000
D2,2025-10-15 08:16:00+00:00,2025-10-15 08:18:00+00:00,0.0876,0.3950,5.0000
D2,2025-10-15 08:18:00+00:00,2025-10-15 08:20:00+00:00,0.0798,0.3600,5.0000
D2,2025-10-15 08:20:00+00:00,2025-10-15 08:22:00+00:00,0.0728,0.3360,5.0000
D2,2025-10-15 08:22:00+00:00,2025-10-15 08:24:00+00:00,0.0646,0.3080,5.0000
D2,2025-10-15 08:24:00+00:00,2025-10-15 08:26:00+00:00,0.0544,0.2640,5.0000
D2,2025-10-15 08:26:00+00:00,2025-10-15 08:28:00+00:00,0.0496,0.2450,5.0000
D2,2025-10-15 08:28:00+00:00,2025-10-15 08:30:00+00:00,0.0436,0.2160,5.0000
D2,2025-10-15 08:30:00+00:00,2025-10-15 08:32:00+00:00,0.0368,0.1840,5.0000
D2,2025-10-15 08:32:00+00:00,2025-10-15 08:34:00+00:00,0.0326,0.1630,5.0000
D2,2025-10-15 08:34:00+00:00,2025-10-15 08:36:00+00:00,0.0300,0.1500,5.0000
D2,2025-10-15 08:36:00+00:00,2025-10-15 08:38:00+00:00,0.0254,0.1270,5.0000
D2,2025-10-15 08:38:00+00:00,2025-10-15 08:40:00+00:00,0.0216,0.1080,5.0000
D2,2025-10-15 08:40:00+00:00,2025-10-15 08:42:00+00:00,0.0168,0.0840,5.0000
D2,2025-10-15 08:42:00+00:00,2025-10-15 08:44:00+00:00,0.0160,0.0800,5.0000
D2,2025-10-15 08:44:00+00:00,2025-10-15 08:46:00+00:00,0.0146,0.0730,5.0000
D2,2025-10-15 08:46:00+00:00,2025-10-15 08:48:00+00:00,0.0128,0.0640,5.0000
D2,2025-10-15 08:48:00+00:00,2025-10-15 08:50:00+00:00,0.0112,0.0560,5.0000
D2,2025-10-15 08:50:00+00:00,2025-10-15 08:52:00+00:00,0.0104,0.0520,5.0000
D2,2025-10-15 08:52:00+00:00,2025-10-15 08:54:00+00:00,0.0088,0.0440,5.0000
D2,2025-10-15 08:54:00+00:00,2025-10-15 08:56:00+00:00,0.0068,0.0340,5.0000
D2,2025-10-15 08:56:00+00:00,2025-10-15 08:58:00+00:00,0.0046,0.0230,5.0000
D2,2025-10-15 08:58:00+00:00,2025-10-15 09:00:00+00:00,0.0024,0.0120,5.0000
D2,2025-10-15 09:00:00+00:00,2025-10-15 09:02:00+00:00,0.0016,0.0080,5.0000
D2,2025-10-15 09:02:00+00:00,2025-10-15 09:04:00+00:00,0.0012,0.0060,5.0000
D2,2025-10-15 09:04:00+00:00,2025-10-15 09:06:00+00:00,0.0004,0.0020,5.0000
D2,2025-10-15 09:06:00+00:00,2025-10-15 09:08:00+00:00,0.0004,0.0020,5.0000
D2,2025-10-15 09:08:00+00:00,2025-10-15 09:10:00+00:00,0.0000,0.0000,5.0000
D2,2025-10-15 09:10:00+00:00,2025-10-15 09:12:00+00:00,0.0000,0.0000,5.0000
D2,2025-10-15 09:12:00+00:00,2025-10-15 09:14:00+00:00,0.0000,0.0000,5.0000
D2,2025-10-15 09:14:00+00:00,2025-10-15 09:16:00+00:00,0.0000,0.0000,5.0000
D2,2025-10-15 09:16:00+00:00,2025-10-15 09:18:00+00:00,0.0000,0.0000,5.0000
D2,2025-10-15 09:18:00+00:00,2025-10-15 09:20:00+00:00,0.0000,0.0000,5.0000
D2,2025-10-15 09:20:00+00:00,2025-10-15 09:22:00+00:00,0.0000,0.0000,5.0000
D2,2025-10-15 09:22:00+00:00,2025-10-15 09:24:00+00:00,0.0000,0.0000,5.0000
D2,2025-10-15 09:24:00+00:00,2025-10-15 09:26:00+00:00,0.0000,0.0000,5.0000
D2,2025-10-15 09:26:00+00:00,2025-10-15 09:28:00+00:00,0.0000,0.0000,5.0000
D2,2025-10-15 09:28:00+00:00,2025-10-15 09:30:00+00:00,0.0000,0.0000,5.0000
D2,2025-10-15 09:30:00+00:00,2025-10-15 09:32:00+00:00,0.0000,0.0000,5.0000
D2,2025-10-15 09:32:00+00:00,2025-10-15 09:34:00+00:00,0.0000,0.0000,5.0000
D2,2025-10-15 09:34:00+00:00,2025-10-15 09:36:00+00:00,0.0000,0.0000,5.0000
D2,2025-10-15 09:36:00+00:00,2025-10-15 09:38:00+00:00,0.0000,0.0000,5.0000
D2,2025-10-15 09:38:00+00:00,2025-10-15 09:40:00+00:00,0.0000,0.0000,5.0000
F1,2025-10-15 07:00:00+00:00,2025-10-15 07:02:00+00:00,0.0000,0.0000,5.0000
F1,2025-10-15 07:02:00+00:00,2025-10-15 07:04:00+00:00,0.0000,0.0000,5.0000
F1,2025-10-15 07:04:00+00:00,2025-10-15 07:06:00+00:00,0.0000,0.0000,5.0000
F1,2025-10-15 07:06:00+00:00,2025-10-15 07:08:00+00:00,0.0000,0.0000,5.0000
F1,2025-10-15 07:08:00+00:00,2025-10-15 07:10:00+00:00,0.0000,0.0000,5.0000
F1,2025-10-15 07:10:00+00:00,2025-10-15 07:12:00+00:00,0.0000,0.0000,5.0000
F1,2025-10-15 07:12:00+00:00,2025-10-15 07:14:00+00:00,0.0000,0.0000,5.0000
F1,2025-10-15 07:14:00+00:00,2025-10-15 07:16:00+00:00,0.0000,0.0000,5.0000
F1,2025-10-15 07:16:00+00:00,2025-10-15 07:18:00+00:00,0.0000,0.0000,5.0000
F1,2025-10-15 07:18:00+00:00,2025-10-15 07:20:00+00:00,0.0000,0.0000,5.0000
F1,2025-10-15 07:20:00+00:00,2025-10-15 07:22:00+00:00,0.0000,0.0000,5.0000
F1,2025-10-15 07:22:00+00:00,2025-10-15 07:24:00+00:00,0.0000,0.0000,5.0000
F1,2025-10-15 07:24:00+00:00,2025-10-15 07:26:00+00:00,0.0000,0.0000,5.0000
F1,2025-10-15 07:26:00+00:00,2025-10-15 07:28:00+00:00,0.0000,0.0000,5.0000
F1,2025-10-15 07:28:00+00:00,2025-10-15 07:30:00+00:00,0.0000,0.0000,5.0000
F1,2025-10-15 07:30:00+00:00,2025-10-15 07:32:00+00:00,0.0000,0.0000,5.0000
F1,2025-10-15 07:32:00+00:00,2025-10-15 07:34:00+00:00,0.0000,0.0000,5.0000
F1,2025-10-15 07:34:00+00:00,2025-10-15 07:36:00+00:00,0.0000,0.0000,5.0000
F1,2025-10-15 07:36:00+00:00,2025-10-15 07:38:00+00:00,0.0000,0.0000,5.0000
F1,2025-10-15 07:38:00+00:00,2025-10-15 07:40:00+00:00,0.0000,0.0000,5.0000
F1,2025-10-15 07:40:00+00:00,2025-10-15 07:42:00+00:00,0.0010,0.0020,5.0000
F1,2025-10-15 07:42:00+00:00,2025-10-15 07:44:00+00:00,0.0036,0.0080,5.0000
F1,2025-10-15 07:44:00+00:00,2025-10-15 07:46:00+00:00,0.0070,0.0090,5.0000
F1,2025-10-15 07:46:00+00:00,2025-10-15 07:48:00+00:00,0.0128,0.0250,5.0000
F1,2025-10-15 07:48:00+00:00,2025-10-15 07:50:00+00:00,0.0228,0.0340,5.0000
F1,2025-10-15 07:50:00+00:00,2025-10-15 07:52:00+00:00,0.0484,0.0790,5.0000
F1,2025-10-15 07:52:00+00:00,2025-10-15 07:54:00+00:00,0.1092,0.1810,5.0000
F1,2025-10-15 07:54:00+00:00,2025-10-15 07:56:00+00:00,0.2106,0.3010,5.0000
F1,2025-10-15 07:56:00+00:00,2025-10-15 07:58:00+00:00,0.3282,0.5100,5.0000
F1,2025-10-15 07:58:00+00:00,2025-10-15 08:00:00+00:00,0.4112,0.8920,5.0000
F1,2025-10-15 08:00:00+00:00,2025-10-15 08:02:00+00:00,0.4548,1.3160,5.0000
F1,2025-10-15 08:02:00+00:00,2025-10-15 08:04:00+00:00,0.4636,1.5730,5.0000
F1,2025-10-15 08:04:00+00:00,2025-10-15 08:06:00+00:00,0.4382,1.6340,5.0000
F1,2025-10-15 08:06:00+00:00,2025-10-15 08:08:00+00:00,0.3922,1.5790,5.0000
F1,2025-10-15 08:08:00+00:00,2025-10-15 08:10:00+00:00,0.3210,1.3290,5.0000
F1,2025-10-15 08:10:00+00:00,2025-10-15 08:12:00+00:00,0.2572,1.0890,5.0000
F1,2025-10-15 08:12:00+00:00,2025-10-15 08:14:00+00:00,0.2040,0.8910,5.0000
F1,2025-10-15 08:14:00+00:00,2025-10-15 08:16:00+00:00,0.1636,0.6960,5.0000
F1,2025-10-15 08:16:00+00:00,2025-10-15 08:18:00+00:00,0.1280,0.5350,5.0000
F1,2025-10-15 08:18:00+00:00,2025-10-15 08:20:00+00:00,0.1048,0.3990,5.0000
F1,2025-10-15 08:20:00+00:00,2025-10-15 08:22:00+00:00,0.0962,0.3450,5.0000
F1,2025-10-15 08:22:00+00:00,2025-10-15 08:24:00+00:00,0.0884,0.3110,5.0000
F1,2025-10-15 08:24:00+00:00,2025-10-15 08:26:00+00:00,0.0770,0.2670,5.0000
F1,2025-10-15 08:26:00+00:00,2025-10-15 08:28:00+00:00,0.0742,0.2630,5.0000
F1,2025-10-15 08:28:00+00:00,2025-10-15 08:30:00+00:00,0.0710,0.2390,5.0000
F1,2025-10-15 08:30:00+00:00,2025-10-15 08:32:00+00:00,0.0662,0.2260,5.0000
F1,2025-10-15 08:32:00+00:00,2025-10-15 08:34:00+00:00,0.0670,0.2200,5.0000
F1,2025-10-15 08:34:00+00:00,2025-10-15 08:36:00+00:00,0.0622,0.2070,5.0000
F1,2025-10-15 08:36:00+00:00,2025-10-15 08:38:00+00:00,0.0572,0.2120,5.0000
F1,2025-10-15 08:38:00+00:00,2025-10-15 08:40:00+00:00,0.0554,0.2090,5.0000
F1,2025-10-15 08:40:00+00:00,2025-10-15 08:42:00+00:00,0.0528,0.1920,5.0000
F1,2025-10-15 08:42:00+00:00,2025-10-15 08:44:00+00:00,0.0466,0.1730,5.0000
F1,2025-10-15 08:44:00+00:00,2025-10-15 08:46:00+00:00,0.0404,0.1680,5.0000
F1,2025-10-15 08:46:00+00:00,2025-10-15 08:48:00+00:00,0.0342,0.1340,5.0000
F1,2025-10-15 08:48:00+00:00,2025-10-15 08:50:00+00:00,0.0320,0.1140,5.0000
F1,2025-10-15 08:50:00+00:00,2025-10-15 08:52:00+00:00,0.0328,0.1130,5.0000
F1,2025-10-15 08:52:00+00:00,2025-10-15 08:54:00+00:00,0.0266,0.0920,5.0000
F1,2025-10-15 08:54:00+00:00,2025-10-15 08:56:00+00:00,0.0220,0.0840,5.0000
F1,2025-10-15 08:56:00+00:00,2025-10-15 08:58:00+00:00,0.0194,0.0810,5.0000
F1,2025-10-15 08:58:00+00:00,2025-10-15 09:00:00+00:00,0.0182,0.0750,5.0000
F1,2025-10-15 09:00:00+00:00,2025-10-15 09:02:00+00:00,0.0162,0.0620,5.0000
F1,2025-10-15 09:02:00+00:00,2025-10-15 09:04:00+00:00,0.0134,0.0510,5.0000
F1,2025-10-15 09:04:00+00:00,2025-10-15 09:06:00+00:00,0.0118,0.0440,5.0000
F1,2025-10-15 09:06:00+00:00,2025-10-15 09:08:00+00:00,0.0100,0.0280,5.0000
F1,2025-10-15 09:08:00+00:00,2025-10-15 09:10:00+00:00,0.0114,0.0290,5.0000
F1,2025-10-15 09:10:00+00:00,2025-10-15 09:12:00+00:00,0.0126,0.0320,5.0000
F1,2025-10-15 09:12:00+00:00,2025-10-15 09:14:00+00:00,0.0124,0.0360,5.0000
F1,2025-10-15 09:14:00+00:00,2025-10-15 09:16:00+00:00,0.0112,0.0400,5.0000
F1,2025-10-15 09:16:00+00:00,2025-10-15 09:18:00+00:00,0.0106,0.0400,5.0000
F1,2025-10-15 09:18:00+00:00,2025-10-15 09:20:00+00:00,0.0106,0.0460,5.0000
F1,2025-10-15 09:20:00+00:00,2025-10-15 09:22:00+00:00,0.0094,0.0400,5.0000
F1,2025-10-15 09:22:00+00:00,2025-10-15 09:24:00+00:00,0.0082,0.0380,5.0000
F1,2025-10-15 09:24:00+00:00,2025-10-15 09:26:00+00:00,0.0062,0.0290,5.0000
F1,2025-10-15 09:26:00+00:00,2025-10-15 09:28:00+00:00,0.0048,0.0220,5.0000
F1,2025-10-15 09:28:00+00:00,2025-10-15 09:30:00+00:00,0.0026,0.0130,5.0000
F1,2025-10-15 09:30:00+00:00,2025-10-15 09:32:00+00:00,0.0018,0.0090,5.0000
F1,2025-10-15 09:32:00+00:00,2025-10-15 09:34:00+00:00,0.0016,0.0080,5.0000
F1,2025-10-15 09:34:00+00:00,2025-10-15 09:36:00+00:00,0.0010,0.0050,5.0000
F1,2025-10-15 09:36:00+00:00,2025-10-15 09:38:00+00:00,0.0004,0.0020,5.0000
F1,2025-10-15 09:38:00+00:00,2025-10-15 09:40:00+00:00,0.0004,0.0020,5.0000
G1,2025-10-15 07:00:00+00:00,2025-10-15 07:02:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 07:02:00+00:00,2025-10-15 07:04:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 07:04:00+00:00,2025-10-15 07:06:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 07:06:00+00:00,2025-10-15 07:08:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 07:08:00+00:00,2025-10-15 07:10:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 07:10:00+00:00,2025-10-15 07:12:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 07:12:00+00:00,2025-10-15 07:14:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 07:14:00+00:00,2025-10-15 07:16:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 07:16:00+00:00,2025-10-15 07:18:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 07:18:00+00:00,2025-10-15 07:20:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 07:20:00+00:00,2025-10-15 07:22:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 07:22:00+00:00,2025-10-15 07:24:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 07:24:00+00:00,2025-10-15 07:26:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 07:26:00+00:00,2025-10-15 07:28:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 07:28:00+00:00,2025-10-15 07:30:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 07:30:00+00:00,2025-10-15 07:32:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 07:32:00+00:00,2025-10-15 07:34:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 07:34:00+00:00,2025-10-15 07:36:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 07:36:00+00:00,2025-10-15 07:38:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 07:38:00+00:00,2025-10-15 07:40:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 07:40:00+00:00,2025-10-15 07:42:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 07:42:00+00:00,2025-10-15 07:44:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 07:44:00+00:00,2025-10-15 07:46:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 07:46:00+00:00,2025-10-15 07:48:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 07:48:00+00:00,2025-10-15 07:50:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 07:50:00+00:00,2025-10-15 07:52:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 07:52:00+00:00,2025-10-15 07:54:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 07:54:00+00:00,2025-10-15 07:56:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 07:56:00+00:00,2025-10-15 07:58:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 07:58:00+00:00,2025-10-15 08:00:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 08:00:00+00:00,2025-10-15 08:02:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 08:02:00+00:00,2025-10-15 08:04:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 08:04:00+00:00,2025-10-15 08:06:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 08:06:00+00:00,2025-10-15 08:08:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 08:08:00+00:00,2025-10-15 08:10:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 08:10:00+00:00,2025-10-15 08:12:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 08:12:00+00:00,2025-10-15 08:14:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 08:14:00+00:00,2025-10-15 08:16:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 08:16:00+00:00,2025-10-15 08:18:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 08:18:00+00:00,2025-10-15 08:20:00+00:00,0.0000,0.0000,5.0000
G1,2025-10-15 08:20:00+00:00,2025-10-15 08:22:00+00:00,0.0002,0.0010,5.0000
G1,2025-10-15 08:22:00+00:00,2025-10-15 08:24:00+00:00,0.0028,0.0060,5.0000
G1,2025-10-15 08:24:00+00:00,2025-10-15 08:26:00+00:00,0.0068,0.0100,5.0000
G1,2025-10-15 08:26:00+00:00,2025-10-15 08:28:00+00:00,0.0076,0.0130,5.0000
G1,2025-10-15 08:28:00+00:00,2025-10-15 08:30:00+00:00,0.0070,0.0090,5.0000
G1,2025-10-15 08:30:00+00:00,2025-10-15 08:32:00+00:00,0.0064,0.0100,5.0000
G1,2025-10-15 08:32:00+00:00,2025-10-15 08:34:00+00:00,0.0068,0.0100,5.0000
G1,2025-10-15 08:34:00+00:00,2025-10-15 08:36:00+00:00,0.0064,0.0100,5.0000
G1,2025-10-15 08:36:00+00:00,2025-10-15 08:38:00+00:00,0.0090,0.0130,5.0000
G1,2025-10-15 08:38:00+00:00,2025-10-15 08:40:00+00:00,0.0132,0.0200,5.0000
G1,2025-10-15 08:40:00+00:00,2025-10-15 08:42:00+00:00,0.0180,0.0240,5.0000
G1,2025-10-15 08:42:00+00:00,2025-10-15 08:44:00+00:00,0.0192,0.0270,5.0000
G1,2025-10-15 08:44:00+00:00,2025-10-15 08:46:00+00:00,0.0162,0.0210,5.0000
G1,2025-10-15 08:46:00+00:00,2025-10-15 08:48:00+00:00,0.0162,0.0260,5.0000
G1,2025-10-15 08:48:00+00:00,2025-10-15 08:50:00+00:00,0.0154,0.0180,5.0000
G1,2025-10-15 08:50:00+00:00,2025-10-15 08:52:00+00:00,0.0172,0.0250,5.0000
G1,2025-10-15 08:52:00+00:00,2025-10-15 08:54:00+00:00,0.0176,0.0220,5.0000
G1,2025-10-15 08:54:00+00:00,2025-10-15 08:56:00+00:00,0.0172,0.0240,5.0000
G1,2025-10-15 08:56:00+00:00,2025-10-15 08:58:00+00:00,0.0204,0.0270,5.0000
